frame,timestamp,confidence,success,pose_Tx,pose_Ty,pose_Tz,pose_Rx,pose_Ry,pose_Rz,gaze_0_x,gaze_0_y,gaze_0_z,gaze_1_x,gaze_1_y,gaze_1_z,gaze_angle_x,gaze_angle_y,AU01_r,AU02_r,AU04_r,AU05_r,AU06_r,AU07_r,AU09_r,AU10_r,AU12_r,AU14_r,AU15_r,AU17_r,AU20_r,AU23_r,AU25_r,AU26_r,AU45_r,AU01_c,AU02_c,AU04_c,AU05_c,AU06_c,AU07_c,AU09_c,AU10_c,AU12_c,AU14_c,AU15_c,AU17_c,AU20_c,AU23_c,AU25_c,AU26_c,AU28_c,AU45_c
1796,59.833,0.98,1,12.6,45.1,498.9,0.255,0.08900000000000001,-0.057999999999999996,0.002912,0.368257,-0.9297200000000001,-0.205445,0.369753,-0.9061319999999999,-0.11,0.382,0.0,0.0,0.29,0.0,1.23,1.15,0.0,0.23,0.56,0.17,0.5,0.71,0.16,1.1,0.01,0.02,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1797,59.867,0.98,1,12.7,45.0,499.7,0.252,0.08900000000000001,-0.057,0.02648,0.380042,-0.9245899999999999,-0.21598699999999998,0.376299,-0.900971,-0.10300000000000001,0.39299999999999996,0.0,0.0,0.34,0.0,1.23,1.25,0.0,0.19,0.48,0.18,0.52,0.76,0.15,1.1,0.05,0.02,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1798,59.9,0.98,1,12.7,44.9,499.4,0.252,0.08800000000000001,-0.057,0.034776999999999995,0.379335,-0.9246059999999999,-0.217633,0.364772,-0.9053049999999999,-0.1,0.386,0.0,0.0,0.41,0.0,1.19,1.29,0.0,0.15,0.5,0.13,0.46,0.67,0.1,1.06,0.05,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
1799,59.933,0.98,1,12.7,44.9,499.4,0.253,0.08800000000000001,-0.057,0.04083,0.382671,-0.922982,-0.20432899999999998,0.371836,-0.905532,-0.08900000000000001,0.391,0.0,0.0,0.32,0.0,1.15,1.37,0.0,0.14,0.48,0.07,0.41,0.6,0.06,1.04,0.04,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
1800,59.967,0.98,1,12.5,44.7,498.9,0.252,0.08900000000000001,-0.057999999999999996,0.030167000000000003,0.366287,-0.9300129999999999,-0.22505300000000003,0.37499699999999997,-0.899293,-0.106,0.385,0.0,0.0,0.25,0.0,1.14,1.41,0.0,0.16,0.52,0.0,0.43,0.62,0.04,1.08,0.02,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1801,60.0,0.98,1,12.5,44.7,500.4,0.252,0.08900000000000001,-0.055999999999999994,0.018925,0.36864600000000003,-0.929377,-0.197453,0.37944,-0.9039010000000001,-0.09699999999999999,0.387,0.0,0.0,0.22,0.0,1.11,1.5,0.0,0.18,0.45,0.1,0.51,0.62,0.04,1.08,0.02,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1802,60.033,0.98,1,12.3,44.4,498.8,0.248,0.087,-0.057,-0.004208,0.359928,-0.9329700000000001,-0.189889,0.375031,-0.9073559999999999,-0.105,0.38,0.0,0.0,0.23,0.0,1.09,1.54,0.0,0.17,0.43,0.17,0.52,0.63,0.04,1.09,0.02,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1803,60.067,0.98,1,12.3,44.4,498.6,0.248,0.087,-0.057,-0.0033009999999999997,0.359676,-0.9330719999999999,-0.191551,0.375838,-0.9066719999999999,-0.106,0.38,0.0,0.0,0.28,0.0,1.04,1.48,0.0,0.2,0.39,0.21,0.43,0.51,0.08,0.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1804,60.1,0.98,1,12.1,44.4,499.5,0.248,0.09,-0.057999999999999996,0.047867,0.379774,-0.92384,-0.21174,0.378141,-0.901208,-0.09,0.39399999999999996,0.0,0.0,0.21,0.0,0.98,1.49,0.0,0.2,0.34,0.14,0.36,0.63,0.16,0.97,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1805,60.133,0.98,1,12.1,44.3,499.8,0.248,0.091,-0.057999999999999996,0.017802000000000002,0.364713,-0.93095,-0.23326799999999998,0.369944,-0.899293,-0.11699999999999999,0.382,0.0,0.0,0.13,0.0,0.93,1.3,0.0,0.14,0.27,0.07,0.37,0.69,0.22,0.93,0.04,0.02,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1806,60.167,0.98,1,12.1,44.2,499.5,0.251,0.09,-0.057999999999999996,0.026958,0.375783,-0.926315,-0.216994,0.373716,-0.901804,-0.10400000000000001,0.389,0.0,0.0,0.03,0.0,0.91,1.21,0.0,0.1,0.26,0.02,0.44,0.75,0.25,0.93,0.08,0.02,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1807,60.2,0.98,1,12.1,44.1,499.2,0.24600000000000002,0.091,-0.057,0.042886,0.376754,-0.92532,-0.20416600000000001,0.359968,-0.910351,-0.08800000000000001,0.382,0.0,0.0,0.1,0.0,0.92,1.0,0.0,0.05,0.26,0.01,0.43,0.66,0.21,0.87,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
1808,60.233000000000004,0.98,1,12.1,44.0,499.1,0.25,0.091,-0.057,0.019835,0.36569,-0.930525,-0.225733,0.37935,-0.8972950000000001,-0.11199999999999999,0.387,0.0,0.2,0.21,0.04,0.96,1.01,0.0,0.05,0.26,0.01,0.38,0.54,0.19,0.82,0.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
1809,60.266999999999996,0.98,1,12.2,44.0,498.9,0.247,0.092,-0.055,0.020288999999999998,0.367772,-0.929695,-0.187633,0.371975,-0.9090809999999999,-0.091,0.382,0.0,0.2,0.27,0.04,0.95,0.98,0.0,0.02,0.23,0.07,0.31,0.64,0.13,0.84,0.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
1810,60.3,0.98,1,12.4,44.1,499.9,0.248,0.09300000000000001,-0.054000000000000006,0.017103999999999998,0.369502,-0.9290719999999999,-0.173631,0.382876,-0.907336,-0.085,0.389,0.0,0.2,0.21,0.04,1.01,1.09,0.0,0.02,0.19,0.06,0.37,0.71,0.15,0.85,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
1811,60.333,0.98,1,12.5,44.2,500.1,0.248,0.091,-0.053,0.035379,0.373864,-0.926808,-0.184292,0.37949,-0.9066549999999999,-0.081,0.39,0.0,0.0,0.26,0.0,1.01,1.38,0.0,0.04,0.2,0.07,0.33,0.79,0.24,0.89,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1812,60.367,0.98,1,12.5,44.0,498.8,0.24600000000000002,0.091,-0.052000000000000005,0.05781699999999999,0.38852,-0.919624,-0.190868,0.373958,-0.907593,-0.073,0.395,0.0,0.0,0.29,0.0,0.99,1.45,0.0,0.09,0.19,0.01,0.43,0.68,0.26,0.9,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
1813,60.4,0.98,1,12.6,44.3,500.3,0.248,0.09300000000000001,-0.053,0.006069,0.366043,-0.930578,-0.154047,0.392469,-0.9067729999999999,-0.08,0.392,0.0,0.0,0.32,0.0,0.91,1.42,0.0,0.14,0.21,0.01,0.45,0.61,0.26,0.89,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
1814,60.433,0.98,1,12.6,44.3,500.2,0.249,0.09300000000000001,-0.052000000000000005,0.006384,0.366507,-0.930394,-0.153151,0.392883,-0.9067459999999999,-0.08,0.392,0.0,0.0,0.23,0.0,0.84,1.21,0.0,0.17,0.24,0.0,0.51,0.7,0.28,0.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
1815,60.467,0.98,1,12.8,44.3,499.2,0.247,0.091,-0.052000000000000005,0.013405000000000002,0.372828,-0.9278040000000001,-0.185676,0.386131,-0.9035629999999999,-0.094,0.39299999999999996,0.0,0.0,0.2,0.0,0.85,1.13,0.0,0.18,0.26,0.0,0.48,0.74,0.28,0.91,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
1816,60.5,0.98,1,12.8,44.3,498.7,0.244,0.09,-0.051,0.006645,0.373125,-0.9277569999999999,-0.209477,0.386233,-0.8983,-0.111,0.39399999999999996,0.0,0.0,0.17,0.0,0.87,1.13,0.0,0.22,0.29,0.0,0.5,0.76,0.32,0.92,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1817,60.533,0.98,1,13.0,44.2,498.9,0.24600000000000002,0.091,-0.05,0.006174,0.371998,-0.928213,-0.15155,0.387054,-0.909517,-0.079,0.392,0.0,0.0,0.12,0.0,0.88,1.2,0.0,0.16,0.26,0.0,0.53,0.7,0.35,0.85,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1818,60.567,0.98,1,13.1,44.2,499.5,0.24100000000000002,0.092,-0.048,0.060676,0.397493,-0.9155969999999999,-0.209839,0.380133,-0.9008139999999999,-0.08199999999999999,0.405,0.0,0.0,0.06,0.0,0.87,1.18,0.0,0.09,0.26,0.0,0.56,0.67,0.37,0.84,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1819,60.6,0.98,1,13.2,43.7,497.6,0.23600000000000002,0.08900000000000001,-0.047,0.047366000000000005,0.370956,-0.927442,-0.209196,0.383357,-0.899597,-0.08800000000000001,0.392,0.0,0.0,0.03,0.0,0.86,0.96,0.0,0.05,0.27,0.0,0.54,0.61,0.32,0.77,0.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1820,60.633,0.98,1,13.3,43.3,497.8,0.235,0.09300000000000001,-0.045,0.038008999999999994,0.366358,-0.9296969999999999,-0.20434000000000002,0.388844,-0.898357,-0.091,0.392,0.0,0.0,0.08,0.0,0.87,0.86,0.0,0.05,0.27,0.0,0.54,0.57,0.13,0.8,0.19,0.0,0.01,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1821,60.667,0.98,1,13.4,43.0,498.2,0.23199999999999998,0.095,-0.043,0.052907,0.364904,-0.929541,-0.18223,0.383701,-0.905299,-0.07,0.387,0.0,0.05,0.11,0.0,0.9,0.98,0.0,0.05,0.23,0.0,0.56,0.52,0.05,0.75,0.16,0.0,0.01,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1822,60.7,0.98,1,13.6,42.6,497.4,0.23199999999999998,0.096,-0.044000000000000004,0.056798,0.370093,-0.927257,-0.173531,0.391904,-0.903492,-0.064,0.39399999999999996,0.0,0.05,0.16,0.0,0.88,1.15,0.0,0.01,0.2,0.0,0.56,0.51,0.02,0.72,0.04,0.0,0.01,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1823,60.733000000000004,0.98,1,14.0,42.3,496.2,0.228,0.096,-0.042,0.047139,0.374496,-0.9260299999999999,-0.197803,0.38259899999999997,-0.902492,-0.08199999999999999,0.39299999999999996,0.01,0.05,0.21,0.0,0.89,1.16,0.0,0.04,0.2,0.0,0.51,0.45,0.04,0.63,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1824,60.766999999999996,0.98,1,14.4,42.4,495.3,0.231,0.098,-0.04,0.05413,0.382834,-0.9222299999999999,-0.20839499999999997,0.39853099999999997,-0.893165,-0.085,0.406,0.01,0.0,0.18,0.0,0.86,1.12,0.0,0.16,0.17,0.0,0.45,0.41,0.05,0.53,0.2,0.1,0.1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1825,60.8,0.98,1,15.0,42.7,494.5,0.235,0.096,-0.036000000000000004,0.042804,0.381293,-0.9234629999999999,-0.192711,0.41184399999999993,-0.8906440000000001,-0.08199999999999999,0.41200000000000003,0.1,0.17,0.35,0.0,0.66,1.16,0.0,0.33,0.1,0.0,0.52,0.31,0.02,0.31,0.79,0.64,0.72,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1826,60.833,0.98,1,15.9,43.5,484.6,0.23199999999999998,0.09300000000000001,-0.026000000000000002,0.057817999999999994,0.45807700000000007,-0.8870299999999999,-0.12972,0.526624,-0.8401430000000001,-0.042,0.518,0.17,0.4,0.54,0.0,0.42,1.31,0.0,0.48,0.03,0.0,0.61,0.23,0.0,0.12,1.42,1.27,1.35,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0
1827,60.867,0.98,1,15.9,43.5,484.8,0.233,0.09300000000000001,-0.024,0.054337,0.45862299999999995,-0.886968,-0.132884,0.5252899999999999,-0.840483,-0.045,0.518,0.23,0.45,0.78,0.0,0.21,1.24,0.0,0.63,0.0,0.01,0.67,0.23,0.0,0.0,1.94,1.97,1.62,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0
1828,60.9,0.98,1,16.1,43.6,482.6,0.23199999999999998,0.098,-0.021,0.051122,0.397451,-0.916198,-0.176286,0.494443,-0.851146,-0.071,0.467,0.22,0.34,0.92,0.0,0.24,1.36,0.0,0.76,0.0,0.01,0.63,0.38,0.0,0.0,2.2,2.24,1.17,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0
1829,60.933,0.98,1,16.1,44.1,483.5,0.257,0.102,-0.024,0.026091000000000003,0.35904400000000003,-0.9329559999999999,-0.164001,0.50385,-0.8480790000000001,-0.077,0.451,0.19,0.13,0.91,0.0,0.35,1.25,0.0,0.93,0.0,0.01,0.65,0.35,0.0,0.0,2.49,2.3,0.64,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0
1830,60.967,0.98,1,16.2,44.3,483.2,0.266,0.107,-0.023,0.047962,0.382737,-0.9226120000000001,-0.163635,0.450341,-0.877734,-0.064,0.433,0.12,0.08,0.85,0.0,0.42,1.25,0.0,1.04,0.0,0.0,0.67,0.28,0.0,0.0,2.8,2.21,0.37,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0
1831,61.0,0.98,1,16.2,44.3,483.8,0.267,0.107,-0.022000000000000002,0.046022,0.378497,-0.924458,-0.167128,0.436963,-0.8838159999999999,-0.067,0.424,0.1,0.12,0.76,0.0,0.5,1.13,0.0,1.07,0.0,0.0,0.69,0.19,0.0,0.0,2.84,2.14,0.26,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0
1832,61.033,0.98,1,16.5,44.3,484.5,0.27,0.109,-0.022000000000000002,0.032026,0.389642,-0.920409,-0.15406199999999998,0.439921,-0.8847229999999999,-0.068,0.431,0.08,0.1,0.7,0.0,0.53,1.13,0.0,1.14,0.03,0.03,0.7,0.22,0.0,0.0,2.92,2.18,0.17,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0
1833,61.067,0.98,1,17.0,44.1,484.1,0.275,0.105,-0.02,0.039054000000000005,0.38627399999999995,-0.921557,-0.16180799999999998,0.43904399999999993,-0.883775,-0.068,0.429,0.08,0.18,0.7,0.0,0.61,1.33,0.0,1.12,0.09,0.12,0.62,0.33,0.0,0.0,2.93,2.22,0.06,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0
1834,61.1,0.98,1,17.8,43.9,484.4,0.278,0.102,-0.019,0.038174,0.38951399999999997,-0.9202290000000001,-0.165804,0.444816,-0.880141,-0.071,0.434,0.03,0.13,0.71,0.02,0.63,1.33,0.0,1.1,0.17,0.14,0.48,0.34,0.0,0.0,3.02,2.33,0.02,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0
1835,61.133,0.98,1,18.5,43.5,485.1,0.27699999999999997,0.09699999999999999,-0.018000000000000002,0.02433,0.396583,-0.917676,-0.132872,0.436389,-0.889893,-0.06,0.43200000000000005,0.0,0.13,0.78,0.02,0.7,1.57,0.0,1.04,0.23,0.16,0.29,0.39,0.0,0.0,3.01,2.45,0.02,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0
1836,61.167,0.98,1,18.8,43.2,485.1,0.27699999999999997,0.09699999999999999,-0.022000000000000002,0.046662999999999996,0.380751,-0.923499,-0.147234,0.442537,-0.884581,-0.055999999999999994,0.42700000000000005,0.0,0.04,0.7,0.02,0.86,1.73,0.0,1.09,0.34,0.15,0.13,0.21,0.0,0.0,3.09,2.42,0.13,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0
1837,61.2,0.98,1,18.8,43.3,485.1,0.285,0.094,-0.023,0.028867,0.374682,-0.9267040000000001,-0.14989,0.435432,-0.887655,-0.067,0.42,0.0,0.0,0.52,0.0,1.08,1.9,0.0,1.3,0.51,0.38,0.05,0.12,0.0,0.0,3.18,2.27,0.11,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0
1838,61.233000000000004,0.98,1,18.4,43.2,485.4,0.282,0.096,-0.024,0.047418,0.374837,-0.9258770000000001,-0.184425,0.44107799999999997,-0.878315,-0.076,0.425,0.0,0.0,0.48,0.0,1.28,2.0,0.0,1.51,0.67,0.62,0.0,0.02,0.02,0.0,3.31,2.04,0.11,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
1839,61.266999999999996,0.98,1,17.8,43.3,486.5,0.281,0.098,-0.022000000000000002,0.008107,0.378621,-0.925516,-0.145147,0.42876000000000003,-0.891682,-0.075,0.418,0.0,0.0,0.67,0.0,1.51,2.1,0.0,1.78,0.81,0.86,0.0,0.02,0.02,0.0,3.39,1.87,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
1840,61.3,0.98,1,17.5,43.7,488.7,0.276,0.1,-0.021,0.021085,0.362122,-0.931892,-0.14138900000000001,0.419009,-0.896906,-0.066,0.40399999999999997,0.0,0.0,0.73,0.0,1.73,2.21,0.08,1.92,0.91,0.93,0.0,0.0,0.02,0.0,3.36,1.77,0.03,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
1841,61.333,0.98,1,17.6,44.4,491.5,0.273,0.10099999999999999,-0.018000000000000002,0.02713,0.369001,-0.929033,-0.171507,0.42105299999999996,-0.890674,-0.079,0.41,0.0,0.0,0.69,0.0,1.92,2.3,0.15,2.11,1.04,0.97,0.0,0.0,0.0,0.0,3.42,1.7,0.11,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
1842,61.367,0.98,1,18.1,45.1,493.2,0.275,0.09699999999999999,-0.015,0.025660000000000002,0.34921599999999997,-0.9366909999999999,-0.163635,0.413184,-0.895825,-0.075,0.39399999999999996,0.0,0.0,0.61,0.0,1.91,2.18,0.2,2.08,1.05,1.01,0.0,0.0,0.0,0.0,3.15,1.79,0.13,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
1843,61.4,0.98,1,18.7,45.6,494.6,0.276,0.095,-0.011000000000000001,0.025248,0.34879099999999996,-0.93686,-0.155827,0.392094,-0.906631,-0.071,0.382,0.0,0.0,0.71,0.02,1.79,2.24,0.18,1.93,0.94,0.9,0.0,0.03,0.0,0.0,2.9,1.78,0.2,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
1844,61.433,0.98,1,18.9,45.9,494.4,0.295,0.098,-0.008,0.017731999999999998,0.381869,-0.924047,-0.139034,0.41018699999999997,-0.901341,-0.066,0.409,0.0,0.0,0.78,0.02,1.55,2.14,0.12,1.58,0.68,0.57,0.0,0.15,0.0,0.0,2.33,1.84,0.27,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0
1845,61.467,0.98,1,18.9,45.4,494.2,0.293,0.10099999999999999,-0.004,0.034723000000000004,0.393315,-0.918748,-0.13736099999999998,0.42860699999999996,-0.8929889999999999,-0.057,0.426,0.0,0.0,0.95,0.02,1.3,2.28,0.07,1.26,0.38,0.2,0.0,0.34,0.0,0.0,2.06,1.74,0.37,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0
1846,61.5,0.98,1,18.2,44.7,493.1,0.299,0.111,-0.005,0.023688999999999998,0.379897,-0.924725,-0.159839,0.424455,-0.891229,-0.075,0.41700000000000004,0.0,0.0,0.98,0.0,1.03,2.29,0.01,0.96,0.13,0.0,0.04,0.6,0.0,0.0,1.79,1.8,0.52,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0
1847,61.533,0.98,1,17.4,43.9,492.2,0.294,0.11900000000000001,-0.006,0.041604,0.399726,-0.91569,-0.165371,0.42811400000000005,-0.888466,-0.068,0.43,0.08,0.03,1.02,0.0,0.86,2.23,0.0,0.71,0.02,0.0,0.04,0.77,0.0,0.0,1.58,1.61,0.54,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0
1848,61.567,0.98,1,16.5,43.5,492.8,0.28600000000000003,0.134,-0.01,-0.006666,0.396067,-0.918198,-0.196262,0.414342,-0.8887079999999999,-0.11199999999999999,0.42200000000000004,0.08,0.03,0.77,0.0,0.71,1.86,0.0,0.53,0.0,0.0,0.04,0.92,0.0,0.0,1.15,1.35,0.67,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0
1849,61.6,0.98,1,16.0,43.4,492.8,0.284,0.141,-0.012,0.027844,0.41811099999999995,-0.907969,-0.172796,0.41948900000000006,-0.8911620000000001,-0.08,0.436,0.08,0.03,0.56,0.0,0.66,1.57,0.0,0.48,0.0,0.0,0.0,0.89,0.0,0.0,0.85,1.02,0.59,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
1850,61.633,0.98,1,15.9,43.5,493.1,0.28800000000000003,0.14400000000000002,-0.016,0.0030510000000000003,0.42625,-0.9046,-0.15340299999999998,0.431379,-0.889033,-0.084,0.446,0.03,0.0,0.46,0.0,0.63,1.6,0.0,0.5,0.0,0.0,0.0,0.88,0.0,0.0,0.77,0.9,0.58,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
1851,61.667,0.98,1,16.3,43.7,493.0,0.28800000000000003,0.141,-0.019,-0.009212,0.418425,-0.9082049999999999,-0.159571,0.434062,-0.8866379999999999,-0.094,0.44299999999999995,0.03,0.0,0.59,0.0,0.75,1.86,0.0,0.6,0.0,0.0,0.0,0.73,0.0,0.0,0.95,1.04,0.52,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
1852,61.7,0.98,1,17.1,43.7,490.3,0.282,0.13,-0.022000000000000002,0.003927,0.40402899999999997,-0.9147379999999999,-0.159564,0.42080500000000004,-0.893008,-0.086,0.428,0.03,0.0,0.61,0.04,0.86,1.82,0.0,0.73,0.05,0.0,0.0,0.65,0.0,0.0,1.26,1.19,0.44,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
1853,61.733000000000004,0.98,1,17.9,43.9,489.5,0.281,0.11699999999999999,-0.021,0.032066000000000004,0.395063,-0.9180940000000001,-0.150194,0.42695600000000006,-0.8917120000000001,-0.065,0.426,0.0,0.0,0.41,0.04,1.03,1.7,0.0,0.91,0.14,0.08,0.0,0.45,0.01,0.0,1.63,1.32,0.39,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0
