frame,timestamp,confidence,success,pose_Tx,pose_Ty,pose_Tz,pose_Rx,pose_Ry,pose_Rz,gaze_0_x,gaze_0_y,gaze_0_z,gaze_1_x,gaze_1_y,gaze_1_z,gaze_angle_x,gaze_angle_y,AU01_r,AU02_r,AU04_r,AU05_r,AU06_r,AU07_r,AU09_r,AU10_r,AU12_r,AU14_r,AU15_r,AU17_r,AU20_r,AU23_r,AU25_r,AU26_r,AU45_r,AU01_c,AU02_c,AU04_c,AU05_c,AU06_c,AU07_c,AU09_c,AU10_c,AU12_c,AU14_c,AU15_c,AU17_c,AU20_c,AU23_c,AU25_c,AU26_c,AU28_c,AU45_c
2562,85.367,0.98,1,55.3,0.8,552.0,0.263,0.19,-0.151,-0.019607,0.39607,-0.918011,-0.260214,0.469008,-0.8439909999999999,-0.157,0.456,0.0,0.0,1.24,0.0,1.44,1.1,0.06,1.2,1.27,2.43,0.08,0.16,0.0,0.0,2.06,0.8,1.53,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0
2563,85.4,0.98,1,55.4,0.7,552.5,0.251,0.18600000000000003,-0.146,-0.002096,0.390732,-0.920502,-0.290746,0.46775900000000004,-0.834667,-0.165,0.455,0.0,0.0,1.27,0.0,1.39,1.0,0.06,1.12,1.15,2.51,0.1,0.29,0.0,0.0,1.58,0.67,1.43,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
2564,85.43299999999999,0.98,1,55.3,0.9,551.8,0.24100000000000002,0.182,-0.14300000000000002,-0.01113,0.38324899999999995,-0.923578,-0.247495,0.46222799999999997,-0.8515229999999999,-0.145,0.445,0.0,0.0,1.36,0.0,1.32,0.95,0.02,1.04,1.12,2.48,0.16,0.35,0.0,0.0,1.12,0.45,1.44,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
2565,85.46700000000001,0.98,1,55.1,1.0,553.7,0.242,0.188,-0.141,0.009545999999999999,0.391554,-0.920105,-0.23598200000000003,0.46153,-0.8551629999999999,-0.127,0.44799999999999995,0.0,0.0,1.43,0.0,1.29,1.04,0.03,1.02,1.1,2.4,0.22,0.38,0.0,0.0,0.78,0.32,1.27,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
2566,85.5,0.98,1,54.6,1.4,551.3,0.23800000000000002,0.19,-0.14,-0.026366000000000004,0.408312,-0.9124620000000001,-0.22939,0.474951,-0.8495889999999999,-0.14400000000000002,0.465,0.0,0.0,1.48,0.0,1.34,1.23,0.06,1.0,1.15,2.25,0.26,0.41,0.0,0.0,0.51,0.16,1.25,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
2567,85.53299999999999,0.98,1,54.1,1.8,550.8,0.24100000000000002,0.195,-0.139,-0.033832999999999995,0.40667600000000004,-0.9129459999999999,-0.277669,0.48144799999999993,-0.8313290000000001,-0.177,0.47100000000000003,0.0,0.0,1.38,0.0,1.4,1.32,0.09,1.02,1.18,2.19,0.26,0.43,0.0,0.0,0.28,0.06,1.3,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
2568,85.56700000000001,0.98,1,53.9,2.3,554.4,0.249,0.2,-0.136,-0.035631,0.393352,-0.918697,-0.24566100000000002,0.46280600000000005,-0.8517399999999999,-0.158,0.45,0.0,0.0,1.35,0.0,1.4,1.23,0.13,0.88,1.16,2.23,0.27,0.46,0.0,0.0,0.09,0.0,1.39,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
2569,85.6,0.98,1,53.3,2.8,553.5,0.248,0.201,-0.133,-0.045672000000000004,0.383424,-0.922443,-0.243617,0.468408,-0.849261,-0.162,0.44799999999999995,0.0,0.0,1.34,0.0,1.38,0.99,0.15,0.82,1.14,2.34,0.32,0.52,0.0,0.0,0.0,0.0,1.41,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
2570,85.633,0.98,1,53.4,2.7,553.8,0.25,0.19899999999999998,-0.133,-0.044797000000000003,0.385698,-0.921537,-0.242892,0.47061800000000004,-0.848247,-0.161,0.451,0.0,0.0,1.49,0.0,1.36,0.83,0.17,0.8,1.13,2.35,0.29,0.6,0.0,0.0,0.0,0.0,1.37,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
2571,85.667,0.98,1,52.8,3.4,556.2,0.261,0.209,-0.13699999999999998,-0.046854,0.39473600000000003,-0.9175989999999999,-0.23671199999999998,0.451003,-0.86056,-0.158,0.444,0.0,0.0,1.49,0.0,1.37,0.71,0.19,0.9,1.14,2.41,0.26,0.65,0.0,0.0,0.0,0.0,1.53,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
2572,85.7,0.98,1,52.8,3.4,554.7,0.26,0.212,-0.141,-0.052973,0.40323200000000003,-0.9135629999999999,-0.239731,0.45294700000000004,-0.858701,-0.16399999999999998,0.45,0.0,0.0,1.46,0.0,1.4,0.66,0.23,0.97,1.2,2.46,0.16,0.6,0.0,0.0,0.0,0.0,1.68,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
2573,85.73299999999999,0.98,1,52.3,3.4,554.7,0.254,0.214,-0.14300000000000002,-0.018075,0.375813,-0.9265190000000001,-0.258573,0.453859,-0.8527319999999999,-0.154,0.436,0.0,0.0,1.35,0.0,1.45,0.5,0.17,0.92,1.29,2.48,0.16,0.58,0.0,0.0,0.0,0.0,1.82,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
2574,85.76700000000001,0.98,1,52.1,3.1,553.8,0.252,0.209,-0.146,-0.026567,0.37718,-0.925759,-0.302031,0.46677299999999994,-0.831204,-0.185,0.44799999999999995,0.0,0.0,1.36,0.0,1.54,0.54,0.16,0.98,1.41,2.45,0.17,0.54,0.0,0.0,0.0,0.0,1.79,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
2575,85.8,0.98,1,52.4,3.1,555.6,0.253,0.212,-0.152,-0.040487,0.38322,-0.9227690000000001,-0.301806,0.45454300000000003,-0.838036,-0.192,0.444,0.0,0.0,1.34,0.0,1.59,0.49,0.13,1.0,1.46,2.45,0.21,0.59,0.0,0.0,0.0,0.0,1.76,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
2576,85.833,0.98,1,52.3,3.0,552.1,0.252,0.20800000000000002,-0.159,-0.007070999999999999,0.38953699999999997,-0.920984,-0.261994,0.475109,-0.840018,-0.152,0.456,0.0,0.0,1.3,0.0,1.63,0.46,0.26,1.1,1.49,2.46,0.2,0.57,0.0,0.0,0.17,0.0,1.73,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
2577,85.867,0.98,1,52.3,3.3,552.5,0.264,0.213,-0.166,-0.02002,0.397034,-0.917586,-0.257946,0.48034899999999997,-0.838289,-0.157,0.46299999999999997,0.0,0.0,1.21,0.0,1.61,0.43,0.28,1.11,1.52,2.4,0.11,0.48,0.0,0.0,0.32,0.0,1.74,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
2578,85.9,0.98,1,52.4,3.5,551.9,0.28,0.21100000000000002,-0.171,-0.03735,0.40581100000000003,-0.913193,-0.24175300000000002,0.47732299999999994,-0.8448180000000001,-0.157,0.466,0.0,0.0,1.19,0.0,1.55,0.43,0.27,1.11,1.53,2.24,0.11,0.42,0.0,0.0,0.67,0.0,1.76,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
2579,85.93299999999999,0.98,1,52.2,3.8,550.4,0.294,0.217,-0.175,-0.028286000000000002,0.42068999999999995,-0.9067629999999999,-0.244608,0.480541,-0.842168,-0.155,0.47600000000000003,0.0,0.0,1.26,0.0,1.44,0.75,0.18,1.12,1.48,2.1,0.2,0.27,0.0,0.0,1.02,0.03,1.81,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
2580,85.96700000000001,0.98,1,52.1,4.0,549.0,0.293,0.212,-0.172,-0.036939,0.43150200000000005,-0.9013549999999999,-0.24005300000000002,0.48217200000000005,-0.8425469999999999,-0.158,0.483,0.0,0.0,1.42,0.0,1.33,0.91,0.17,1.02,1.35,2.1,0.2,0.2,0.0,0.0,1.38,0.03,1.77,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0
2581,86.0,0.98,1,52.3,4.0,551.4,0.289,0.21,-0.166,-0.046627999999999996,0.384231,-0.922059,-0.23723000000000002,0.47652,-0.8465520000000001,-0.159,0.45299999999999996,0.0,0.0,1.51,0.0,1.27,1.02,0.17,1.01,1.23,2.19,0.16,0.04,0.0,0.0,1.6,0.1,1.64,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0
2582,86.03299999999999,0.98,1,52.3,4.1,552.3,0.289,0.20800000000000002,-0.162,-0.042651,0.38158400000000003,-0.92335,-0.236727,0.47703100000000004,-0.846405,-0.157,0.452,0.0,0.0,1.55,0.0,1.23,1.02,0.23,0.85,1.08,2.15,0.01,0.07,0.0,0.0,1.53,0.19,1.45,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0
2583,86.06700000000001,0.98,1,52.3,4.0,552.1,0.282,0.205,-0.159,-0.038114,0.39929499999999996,-0.9160299999999999,-0.20808000000000001,0.485375,-0.849184,-0.139,0.465,0.0,0.0,1.57,0.0,1.17,1.09,0.22,0.75,0.95,2.01,0.08,0.13,0.0,0.0,1.12,0.24,1.42,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0
2584,86.1,0.98,1,52.2,3.8,552.1,0.255,0.20199999999999999,-0.152,-0.025123,0.37608600000000003,-0.9262440000000001,-0.265865,0.47328100000000006,-0.839834,-0.163,0.44799999999999995,0.0,0.0,1.56,0.0,1.13,1.13,0.21,0.63,0.88,1.81,0.13,0.27,0.0,0.0,0.63,0.25,1.51,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
2585,86.133,0.98,1,52.0,3.9,553.3,0.253,0.203,-0.149,-0.001309,0.38403400000000004,-0.9233180000000001,-0.27223400000000003,0.46525900000000003,-0.8422719999999999,-0.154,0.44799999999999995,0.0,0.0,1.54,0.0,1.09,1.01,0.12,0.64,0.88,1.79,0.22,0.51,0.0,0.0,0.26,0.27,1.48,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
2586,86.167,0.98,1,51.9,3.9,553.7,0.265,0.20800000000000002,-0.14800000000000002,-0.037995,0.389912,-0.920068,-0.24075100000000002,0.472596,-0.847757,-0.156,0.45399999999999996,0.0,0.0,1.4,0.0,1.14,0.96,0.09,0.67,0.92,1.78,0.2,0.59,0.0,0.0,0.39,0.29,1.49,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
2587,86.2,0.98,1,51.7,4.1,553.5,0.273,0.213,-0.146,-0.044227999999999996,0.39560100000000004,-0.917357,-0.25604499999999997,0.469607,-0.844932,-0.16899999999999998,0.456,0.0,0.0,1.41,0.0,1.12,0.99,0.09,0.71,0.95,1.73,0.23,0.65,0.0,0.0,0.51,0.3,1.44,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
2588,86.23299999999999,0.98,1,51.3,3.4,551.6,0.259,0.20600000000000002,-0.13699999999999998,-0.018874000000000002,0.410657,-0.911595,-0.256936,0.47162200000000004,-0.8435379999999999,-0.156,0.466,0.0,0.0,1.44,0.0,1.15,1.06,0.09,0.83,1.0,1.79,0.23,0.55,0.0,0.0,0.94,0.29,1.52,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
2589,86.26700000000001,0.98,1,51.5,3.0,554.3,0.265,0.209,-0.138,0.008085,0.37617,-0.926515,-0.221034,0.476969,-0.8506729999999999,-0.11900000000000001,0.44799999999999995,0.0,0.0,1.51,0.0,1.2,1.13,0.14,0.98,1.1,1.88,0.25,0.56,0.0,0.0,1.37,0.35,1.49,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
2590,86.3,0.98,1,51.5,3.0,552.1,0.276,0.205,-0.13699999999999998,-0.026525999999999997,0.400881,-0.915746,-0.211366,0.486,-0.8480139999999999,-0.134,0.466,0.0,0.0,1.55,0.0,1.31,1.13,0.15,1.11,1.25,1.99,0.17,0.36,0.0,0.0,1.94,0.36,1.42,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
2591,86.333,0.98,1,51.7,2.8,551.8,0.281,0.205,-0.138,0.001611,0.41293599999999997,-0.910759,-0.212337,0.476509,-0.853143,-0.11900000000000001,0.467,0.0,0.0,1.44,0.0,1.4,1.06,0.16,1.12,1.35,2.08,0.07,0.2,0.0,0.0,2.1,0.38,1.41,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
2592,86.367,0.98,1,51.7,2.8,552.3,0.276,0.205,-0.13699999999999998,-0.012151,0.411843,-0.9111739999999999,-0.254293,0.47267299999999995,-0.843751,-0.151,0.467,0.0,0.0,1.33,0.0,1.42,0.96,0.09,1.1,1.37,2.08,0.08,0.05,0.0,0.0,2.07,0.31,1.36,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
2593,86.4,0.98,1,52.0,3.0,553.9,0.272,0.205,-0.134,-0.012941999999999999,0.359829,-0.9329290000000001,-0.22727399999999998,0.475355,-0.849932,-0.134,0.43799999999999994,0.0,0.0,1.16,0.0,1.41,0.83,0.04,1.08,1.34,2.11,0.14,0.05,0.0,0.0,1.95,0.28,1.42,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
2594,86.43299999999999,0.98,1,51.9,3.0,553.8,0.272,0.205,-0.134,-0.012121,0.36064,-0.9326260000000001,-0.22691799999999998,0.47533500000000006,-0.850038,-0.133,0.43799999999999994,0.0,0.0,1.11,0.0,1.37,0.62,0.02,1.1,1.27,1.97,0.25,0.0,0.0,0.0,1.86,0.25,1.45,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
2595,86.46700000000001,0.98,1,51.9,3.2,552.5,0.265,0.204,-0.131,-0.024805,0.392931,-0.919233,-0.254949,0.49177,-0.832565,-0.158,0.46799999999999997,0.0,0.0,1.14,0.0,1.34,0.55,0.01,1.05,1.23,1.85,0.22,0.0,0.0,0.0,1.51,0.24,1.52,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
2596,86.5,0.98,1,51.9,3.2,554.3,0.256,0.20600000000000002,-0.128,-0.033775,0.379714,-0.9244870000000001,-0.22595,0.481436,-0.846857,-0.146,0.45299999999999996,0.0,0.0,1.17,0.0,1.28,0.58,0.1,0.97,1.2,1.82,0.19,0.02,0.0,0.0,1.09,0.25,1.44,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
2597,86.53299999999999,0.98,1,51.7,3.2,554.0,0.257,0.205,-0.128,-0.010253,0.380129,-0.9248770000000001,-0.248346,0.471768,-0.8460260000000001,-0.145,0.44799999999999995,0.0,0.0,1.17,0.0,1.31,0.88,0.21,1.03,1.25,1.94,0.21,0.14,0.0,0.0,0.94,0.15,1.32,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
2598,86.56700000000001,0.98,1,51.7,3.4,553.1,0.267,0.2,-0.13,-0.011536,0.381488,-0.9243020000000001,-0.253196,0.47049799999999997,-0.845295,-0.14800000000000002,0.449,0.0,0.0,1.09,0.0,1.39,0.85,0.26,1.19,1.3,2.1,0.21,0.23,0.0,0.0,1.27,0.17,1.26,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
2599,86.6,0.98,1,51.6,3.6,550.4,0.273,0.2,-0.131,0.015134,0.3836,-0.923375,-0.268633,0.472775,-0.8392379999999999,-0.14300000000000002,0.452,0.0,0.0,1.09,0.0,1.49,1.1,0.3,1.38,1.34,2.18,0.19,0.29,0.0,0.0,1.55,0.11,1.24,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0
2600,86.633,0.98,1,51.6,3.8,550.4,0.27899999999999997,0.19399999999999998,-0.128,-0.005875,0.404765,-0.914402,-0.250819,0.491054,-0.83424,-0.146,0.473,0.0,0.0,1.15,0.0,1.52,1.13,0.3,1.34,1.42,2.26,0.1,0.26,0.0,0.0,1.83,0.2,1.28,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0
2601,86.667,0.98,1,51.9,3.8,552.9,0.278,0.19699999999999998,-0.129,0.024531,0.39662,-0.9176549999999999,-0.247342,0.483984,-0.8393930000000001,-0.126,0.465,0.0,0.0,1.24,0.0,1.54,1.23,0.33,1.26,1.46,2.32,0.12,0.24,0.0,0.0,1.92,0.13,1.26,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0
2602,86.7,0.98,1,52.1,3.9,553.8,0.276,0.2,-0.129,-0.00541,0.37002199999999996,-0.9290069999999999,-0.20432899999999998,0.480753,-0.8527170000000001,-0.11699999999999999,0.445,0.0,0.0,1.28,0.0,1.54,1.05,0.26,1.19,1.51,2.36,0.12,0.17,0.0,0.0,2.2,0.15,1.27,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0
2603,86.73299999999999,0.98,1,52.4,3.6,553.0,0.273,0.198,-0.132,-0.017928,0.391004,-0.920215,-0.200329,0.495618,-0.8451219999999999,-0.12300000000000001,0.465,0.0,0.0,1.28,0.0,1.52,1.05,0.19,1.22,1.52,2.27,0.07,0.07,0.0,0.0,2.29,0.11,1.17,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0
2604,86.76700000000001,0.98,1,52.4,3.6,552.5,0.27399999999999997,0.2,-0.134,-0.011648,0.387508,-0.9217930000000001,-0.20232,0.48553,-0.8504860000000001,-0.12,0.45799999999999996,0.0,0.0,1.32,0.0,1.41,0.97,0.1,1.15,1.54,2.31,0.0,0.0,0.0,0.0,2.35,0.18,1.11,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0
2605,86.8,0.98,1,52.5,3.8,553.8,0.27699999999999997,0.20199999999999999,-0.132,-0.021925999999999998,0.395466,-0.918219,-0.254659,0.47011400000000003,-0.8450690000000001,-0.156,0.456,0.0,0.0,1.34,0.0,1.33,0.89,0.04,1.09,1.55,2.36,0.0,0.0,0.0,0.0,2.34,0.2,1.14,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0
2606,86.833,0.98,1,52.5,3.8,554.2,0.27699999999999997,0.20199999999999999,-0.133,-0.023280000000000002,0.392431,-0.919487,-0.254015,0.468767,-0.8460110000000001,-0.156,0.45399999999999996,0.0,0.0,1.3,0.0,1.34,0.87,0.02,1.08,1.5,2.42,0.0,0.0,0.0,0.0,2.41,0.13,1.27,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0
2607,86.867,0.98,1,52.6,3.8,554.6,0.27899999999999997,0.207,-0.134,-0.012592,0.392836,-0.919522,-0.22085100000000002,0.47465100000000005,-0.852016,-0.131,0.455,0.0,0.0,1.22,0.0,1.33,1.03,0.02,1.15,1.45,2.28,0.0,0.0,0.0,0.0,2.45,0.11,1.38,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0
2608,86.9,0.98,1,52.6,3.9,554.5,0.276,0.20600000000000002,-0.133,-0.014379,0.39827199999999996,-0.9171549999999999,-0.24509299999999998,0.47540200000000005,-0.844939,-0.146,0.46,0.0,0.0,1.09,0.0,1.35,1.22,0.06,1.26,1.4,2.21,0.0,0.0,0.0,0.0,2.35,0.07,1.43,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0
2609,86.93299999999999,0.98,1,52.7,3.8,555.1,0.271,0.205,-0.133,-0.007405,0.396638,-0.9179450000000001,-0.25209899999999996,0.47429,-0.8435020000000001,-0.146,0.45899999999999996,0.0,0.0,1.0,0.0,1.37,1.06,0.06,1.23,1.41,2.2,0.05,0.0,0.0,0.0,2.22,0.07,1.5,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
2610,86.96700000000001,0.98,1,52.9,3.6,556.6,0.26899999999999996,0.204,-0.134,-0.006358,0.36878099999999997,-0.929494,-0.221771,0.471887,-0.853311,-0.127,0.441,0.0,0.0,1.0,0.0,1.44,0.93,0.07,1.25,1.41,2.34,0.17,0.0,0.0,0.0,2.1,0.06,1.39,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
2611,87.0,0.98,1,53.0,3.6,556.4,0.275,0.203,-0.13699999999999998,-0.014169999999999999,0.377741,-0.925803,-0.224439,0.471864,-0.852626,-0.133,0.446,0.0,0.0,0.97,0.0,1.44,0.65,0.03,1.16,1.43,2.44,0.27,0.03,0.0,0.0,2.1,0.04,1.36,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
2612,87.03299999999999,0.98,1,52.8,3.6,555.9,0.271,0.203,-0.136,-0.025131,0.38127,-0.9241219999999999,-0.278335,0.45051599999999997,-0.8482719999999999,-0.17,0.439,0.0,0.0,1.0,0.0,1.44,0.53,0.02,1.25,1.45,2.51,0.29,0.06,0.0,0.0,1.98,0.04,1.3,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
2613,87.06700000000001,0.98,1,52.8,3.5,555.3,0.275,0.201,-0.136,-0.020652,0.39976999999999996,-0.916383,-0.229812,0.47426599999999997,-0.849858,-0.141,0.46,0.0,0.0,0.98,0.0,1.42,0.46,0.04,1.16,1.47,2.42,0.18,0.13,0.0,0.0,1.8,0.0,1.47,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
2614,87.1,0.98,1,52.6,3.6,552.8,0.268,0.2,-0.136,0.017175,0.390447,-0.920465,-0.26206599999999997,0.458133,-0.849374,-0.13699999999999998,0.447,0.0,0.0,1.04,0.0,1.45,0.53,0.06,1.16,1.47,2.37,0.08,0.17,0.0,0.0,1.76,0.09,1.53,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
2615,87.133,0.98,1,52.6,3.8,552.6,0.27,0.201,-0.138,0.007219,0.404909,-0.9143290000000001,-0.277045,0.461309,-0.8428760000000001,-0.152,0.45799999999999996,0.0,0.0,1.03,0.0,1.41,0.68,0.04,1.09,1.41,2.27,0.04,0.23,0.0,0.0,1.74,0.12,1.57,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
2616,87.167,0.98,1,52.8,3.8,552.2,0.27,0.196,-0.139,-0.017643,0.414409,-0.9099200000000001,-0.21384,0.47760600000000003,-0.852153,-0.131,0.469,0.0,0.0,1.06,0.0,1.3,0.75,0.02,0.99,1.27,2.12,0.12,0.21,0.0,0.0,1.64,0.33,1.58,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
2617,87.2,0.98,1,53.1,4.0,553.4,0.263,0.196,-0.14,-0.030039999999999997,0.38318800000000003,-0.923182,-0.252636,0.448247,-0.857467,-0.157,0.43700000000000006,0.0,0.0,1.04,0.0,1.11,0.82,0.0,0.74,1.06,1.86,0.16,0.28,0.0,0.0,1.23,0.39,1.61,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
2618,87.23299999999999,0.98,1,52.9,4.0,550.4,0.25,0.193,-0.139,-0.027037000000000002,0.385315,-0.9223889999999999,-0.264379,0.452038,-0.8519180000000001,-0.163,0.441,0.0,0.0,1.05,0.0,1.01,0.77,0.0,0.4,0.82,1.61,0.22,0.25,0.0,0.0,0.68,0.36,1.56,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
